polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,
0.166666667,0.333333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.55,0.55,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.7,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.75,0.9,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.666666667,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.0625,0.1875,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
1,0.3,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.5,0.4,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.4,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.508928571,0.721428571,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1,0.8,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.575,0.616666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.9,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.6,0.9,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.8,0.7,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.025,0.583333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.266335227,0.454545455,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1875,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.566666667,0.55,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.25,0.333333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.7,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
1,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.85,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.15,0.183333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.7,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.888888889,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.2,0.2,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-1,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.216666667,0.408333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.357142857,0.535714286,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.4,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.153409091,0.454545455,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.533333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.357142857,0.535714286,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.7,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.35,0.8,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.235714286,0.645238095,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.7,0.9,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.48125,0.583333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.291666667,0.541666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.4,0.475,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.267857143,0.367857143,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.5,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.25,0.2,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.066666667,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.05,0.1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.8,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.9375,0.95,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.09375,0.84375,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.291666667,0.541666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1125,0.6875,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.05,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.21875,0.275,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.230769231,0.461538462,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.066666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.75,0.675,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.390625,0.2,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.25,0.3,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.3125,0.2,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.8,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.2,0.9,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.25,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
1,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.610351563,0.8,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.242424242,0.348484848,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1,0.1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1875,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.077777778,0.644444444,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.05,0.4,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.5,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.155555556,0.288888889,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.541666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.7,0.85,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.333333333,0.566666667,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.285714286,0.535714286,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.7,0.6,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.4,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.75,0.95,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.675,0.775,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.39936756,0.347619048,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.625,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.25,0.7,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.111111111,0.311111111,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.8,0.9,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.45,0.583333333,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.375,0.458333333,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.425,0.625,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.273333333,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.9,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.0625,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.020833333,0.354166667,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.4,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.5,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.2,0.3,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.4,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.5,0.6,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.25,0.3625,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.7125,0.675,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.166666667,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.2,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.8,0.75,America/New_York,-14400,23.34,1625140800,29.63,89,1016,25.28,16093,30,1.54
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.089583333,0.59375,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.136363636,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.15625,0.2,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.2,0.2,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.068181818,0.289772727,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.108333333,0.816666667,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.6,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.75,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.4,0.8,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.3,0.625,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.125,0.375,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.6,0.9,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.4,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.233333333,0.3,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.75,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.1,0.466666667,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.5,0.5,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.210227273,0.35,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.45,0.8,-14400,75,1625140800,29.63,89,1016,25.28,16093,30,1.54,
0.35,0.65,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.3,0.45,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.8,0.75,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
-0.0625,0.55,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.7,0.6,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0.1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.065079365,0.412301587,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0.35,0.4,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
